,Nation,iso_code3,Year,consumpinit_scoe_tj_per_mmmgdp_commercial_municipal_heat_energy
905,Brazil,BRA,2036,22.073759464984388
906,Brazil,BRA,2037,22.982211750723366
907,Brazil,BRA,2038,23.86431412243223
908,Brazil,BRA,2039,24.720853941811598
909,Brazil,BRA,2040,25.552634346416642
910,Brazil,BRA,2041,26.51877358256182
911,Brazil,BRA,2042,27.45733310149067
912,Brazil,BRA,2043,28.369211363630924
913,Brazil,BRA,2044,29.255301223093074
914,Brazil,BRA,2045,30.116483481667256
915,Brazil,BRA,2046,31.08812992249079
916,Brazil,BRA,2047,32.03328494828389
917,Brazil,BRA,2048,32.95284937717803
918,Brazil,BRA,2049,33.84770181858628
919,Brazil,BRA,2050,34.71869650137954
929,Brunei Darussalam,BRN,2020,0.0
930,Brunei Darussalam,BRN,2021,0.0
931,Brunei Darussalam,BRN,2022,0.0
932,Brunei Darussalam,BRN,2023,0.0
933,Brunei Darussalam,BRN,2024,0.0
934,Brunei Darussalam,BRN,2025,0.0
935,Brunei Darussalam,BRN,2026,0.0
936,Brunei Darussalam,BRN,2027,0.0
937,Brunei Darussalam,BRN,2028,0.0
938,Brunei Darussalam,BRN,2029,0.0
939,Brunei Darussalam,BRN,2030,0.0
940,Brunei Darussalam,BRN,2031,0.0
941,Brunei Darussalam,BRN,2032,0.0
942,Brunei Darussalam,BRN,2033,0.0
943,Brunei Darussalam,BRN,2034,0.0
944,Brunei Darussalam,BRN,2035,0.0
945,Brunei Darussalam,BRN,2036,0.0
946,Brunei Darussalam,BRN,2037,0.0
947,Brunei Darussalam,BRN,2038,0.0
948,Brunei Darussalam,BRN,2039,0.0
949,Brunei Darussalam,BRN,2040,0.0
950,Brunei Darussalam,BRN,2041,0.0
951,Brunei Darussalam,BRN,2042,0.0
952,Brunei Darussalam,BRN,2043,0.0
953,Brunei Darussalam,BRN,2044,0.0
954,Brunei Darussalam,BRN,2045,0.0
955,Brunei Darussalam,BRN,2046,0.0
956,Brunei Darussalam,BRN,2047,0.0
957,Brunei Darussalam,BRN,2048,0.0
958,Brunei Darussalam,BRN,2049,0.0
959,Brunei Darussalam,BRN,2050,0.0
969,Bulgaria,BGR,2020,0.0
970,Bulgaria,BGR,2021,0.0
971,Bulgaria,BGR,2022,0.0
972,Bulgaria,BGR,2023,0.0
973,Bulgaria,BGR,2024,0.0
974,Bulgaria,BGR,2025,0.0
975,Bulgaria,BGR,2026,0.0
976,Bulgaria,BGR,2027,0.0
977,Bulgaria,BGR,2028,3.8162166456167745
978,Bulgaria,BGR,2029,11.938758382159984
979,Bulgaria,BGR,2030,19.331420372184116
980,Bulgaria,BGR,2031,25.763630559718944
981,Bulgaria,BGR,2032,31.674473776874883
982,Bulgaria,BGR,2033,37.11918564973351
983,Bulgaria,BGR,2034,42.145848333063206
984,Bulgaria,BGR,2035,46.79647717897517
985,Bulgaria,BGR,2036,50.81348632523862
986,Bulgaria,BGR,2037,54.56219712245826
987,Bulgaria,BGR,2038,58.066054319961815
988,Bulgaria,BGR,2039,61.345991519608255
989,Bulgaria,BGR,2040,64.42074767792921
990,Bulgaria,BGR,2041,67.03971584740063
991,Bulgaria,BGR,2042,69.51457633567708
992,Bulgaria,BGR,2043,71.85565688308553
993,Bulgaria,BGR,2044,74.07237777003148
994,Bulgaria,BGR,2045,76.17334580730447
995,Bulgaria,BGR,2046,78.038150167037
996,Bulgaria,BGR,2047,79.81418611464156
997,Bulgaria,BGR,2048,81.50693638360532
998,Bulgaria,BGR,2049,83.12146857581634
999,Bulgaria,BGR,2050,84.66247225087187
1009,Burkina Faso,BFA,2020,0.0
1010,Burkina Faso,BFA,2021,0.0
1011,Burkina Faso,BFA,2022,0.0
1012,Burkina Faso,BFA,2023,0.0
1013,Burkina Faso,BFA,2024,0.0
1014,Burkina Faso,BFA,2025,0.0
1015,Burkina Faso,BFA,2026,0.0
1016,Burkina Faso,BFA,2027,0.0
1017,Burkina Faso,BFA,2028,0.0
1018,Burkina Faso,BFA,2029,0.0
1019,Burkina Faso,BFA,2030,0.0
1020,Burkina Faso,BFA,2031,0.0
1021,Burkina Faso,BFA,2032,0.0
1022,Burkina Faso,BFA,2033,0.0
1023,Burkina Faso,BFA,2034,0.0
1024,Burkina Faso,BFA,2035,0.0
1025,Burkina Faso,BFA,2036,0.0
1026,Burkina Faso,BFA,2037,0.0
1027,Burkina Faso,BFA,2038,0.0
1028,Burkina Faso,BFA,2039,0.0
1029,Burkina Faso,BFA,2040,0.0
1030,Burkina Faso,BFA,2041,0.0
1031,Burkina Faso,BFA,2042,0.0
1032,Burkina Faso,BFA,2043,0.0
1033,Burkina Faso,BFA,2044,0.0
1034,Burkina Faso,BFA,2045,0.0
1035,Burkina Faso,BFA,2046,0.0
1036,Burkina Faso,BFA,2047,0.0
1037,Burkina Faso,BFA,2048,0.0
1038,Burkina Faso,BFA,2049,0.0
1039,Burkina Faso,BFA,2050,0.0
1049,Burundi,BDI,2020,0.0
1050,Burundi,BDI,2021,0.0
1051,Burundi,BDI,2022,0.0
1052,Burundi,BDI,2023,0.0
1053,Burundi,BDI,2024,0.0
1054,Burundi,BDI,2025,0.0
1055,Burundi,BDI,2026,0.0
1056,Burundi,BDI,2027,0.0
1057,Burundi,BDI,2028,0.0
1058,Burundi,BDI,2029,0.0
1059,Burundi,BDI,2030,0.0
1060,Burundi,BDI,2031,0.0
1061,Burundi,BDI,2032,0.0
1062,Burundi,BDI,2033,0.0
1063,Burundi,BDI,2034,0.0
1064,Burundi,BDI,2035,0.0
1065,Burundi,BDI,2036,0.0
1066,Burundi,BDI,2037,0.0
1067,Burundi,BDI,2038,0.0
1068,Burundi,BDI,2039,0.0
1069,Burundi,BDI,2040,0.0
1070,Burundi,BDI,2041,0.0
1071,Burundi,BDI,2042,0.0
1072,Burundi,BDI,2043,0.0
1073,Burundi,BDI,2044,0.0
1074,Burundi,BDI,2045,0.0
1075,Burundi,BDI,2046,0.0
1076,Burundi,BDI,2047,0.0
1077,Burundi,BDI,2048,0.0
1078,Burundi,BDI,2049,0.0
1079,Burundi,BDI,2050,0.0
1089,Cabo Verde,CPV,2020,0.0
1090,Cabo Verde,CPV,2021,0.0
1091,Cabo Verde,CPV,2022,0.0
1092,Cabo Verde,CPV,2023,0.0
1093,Cabo Verde,CPV,2024,0.0
1094,Cabo Verde,CPV,2025,0.0
1095,Cabo Verde,CPV,2026,0.0
1096,Cabo Verde,CPV,2027,0.0
1097,Cabo Verde,CPV,2028,0.0
1098,Cabo Verde,CPV,2029,0.0
1099,Cabo Verde,CPV,2030,0.0
1100,Cabo Verde,CPV,2031,0.0
1101,Cabo Verde,CPV,2032,0.0
1102,Cabo Verde,CPV,2033,0.0
1103,Cabo Verde,CPV,2034,0.0
1104,Cabo Verde,CPV,2035,0.0
1105,Cabo Verde,CPV,2036,0.0
1106,Cabo Verde,CPV,2037,0.0
1107,Cabo Verde,CPV,2038,0.0
1108,Cabo Verde,CPV,2039,0.0
1109,Cabo Verde,CPV,2040,0.0
1110,Cabo Verde,CPV,2041,0.0
1111,Cabo Verde,CPV,2042,0.0
1112,Cabo Verde,CPV,2043,0.0
1113,Cabo Verde,CPV,2044,0.0
1114,Cabo Verde,CPV,2045,0.0
1115,Cabo Verde,CPV,2046,0.0
1116,Cabo Verde,CPV,2047,0.0
1117,Cabo Verde,CPV,2048,0.0
1118,Cabo Verde,CPV,2049,0.0
1119,Cabo Verde,CPV,2050,0.0
1129,Cambodia,KHM,2020,0.0
1130,Cambodia,KHM,2021,0.0
1131,Cambodia,KHM,2022,0.0
1132,Cambodia,KHM,2023,0.0
1133,Cambodia,KHM,2024,0.0
1134,Cambodia,KHM,2025,0.0
1135,Cambodia,KHM,2026,0.0
1136,Cambodia,KHM,2027,0.0
1137,Cambodia,KHM,2028,0.0
1138,Cambodia,KHM,2029,0.0
1139,Cambodia,KHM,2030,0.0
1140,Cambodia,KHM,2031,0.0
1141,Cambodia,KHM,2032,0.0
1142,Cambodia,KHM,2033,0.0
1143,Cambodia,KHM,2034,0.0
1144,Cambodia,KHM,2035,0.0
1145,Cambodia,KHM,2036,0.0
1146,Cambodia,KHM,2037,0.0
1147,Cambodia,KHM,2038,0.0
1148,Cambodia,KHM,2039,0.0
1149,Cambodia,KHM,2040,0.0
1150,Cambodia,KHM,2041,0.0
1151,Cambodia,KHM,2042,0.0
1152,Cambodia,KHM,2043,0.0
1153,Cambodia,KHM,2044,0.0
1154,Cambodia,KHM,2045,0.0
1155,Cambodia,KHM,2046,0.0
1156,Cambodia,KHM,2047,0.0
1157,Cambodia,KHM,2048,0.0
1158,Cambodia,KHM,2049,3.964593460178224
1159,Cambodia,KHM,2050,11.702054339901308
1169,Cameroon,CMR,2020,0.0
1170,Cameroon,CMR,2021,0.0
1171,Cameroon,CMR,2022,0.0
1172,Cameroon,CMR,2023,0.0
1173,Cameroon,CMR,2024,0.0
1174,Cameroon,CMR,2025,0.0
1175,Cameroon,CMR,2026,0.0
1176,Cameroon,CMR,2027,0.0
1177,Cameroon,CMR,2028,0.0
1178,Cameroon,CMR,2029,0.0
1179,Cameroon,CMR,2030,0.0
1180,Cameroon,CMR,2031,0.0
1181,Cameroon,CMR,2032,0.0
1182,Cameroon,CMR,2033,0.0
1183,Cameroon,CMR,2034,0.0
1184,Cameroon,CMR,2035,0.0
1185,Cameroon,CMR,2036,0.0
1186,Cameroon,CMR,2037,0.0
1187,Cameroon,CMR,2038,0.0
1188,Cameroon,CMR,2039,0.0
1189,Cameroon,CMR,2040,0.0
1190,Cameroon,CMR,2041,0.0
1191,Cameroon,CMR,2042,0.0
1192,Cameroon,CMR,2043,0.0
1193,Cameroon,CMR,2044,0.0
1194,Cameroon,CMR,2045,0.0
1195,Cameroon,CMR,2046,0.0
1196,Cameroon,CMR,2047,0.0
1197,Cameroon,CMR,2048,0.0
1198,Cameroon,CMR,2049,0.0
1199,Cameroon,CMR,2050,0.0
1209,Canada,CAN,2020,122.23199840565047
1210,Canada,CAN,2021,122.79589110921631
1211,Canada,CAN,2022,123.08329004319422
1212,Canada,CAN,2023,123.35989146916553
1213,Canada,CAN,2024,123.62629218242061
1214,Canada,CAN,2025,123.88304582366082
1215,Canada,CAN,2026,124.23257863468164
1216,Canada,CAN,2027,124.56851905725267
1217,Canada,CAN,2028,124.89164527447551
1218,Canada,CAN,2029,125.20267714765045
1219,Canada,CAN,2030,125.50228158223784
1220,Canada,CAN,2031,125.87440535401106
1221,Canada,CAN,2032,126.2320966352217
1222,Canada,CAN,2033,126.57617984266707
1223,Canada,CAN,2034,126.90741772143654
1224,Canada,CAN,2035,127.22651701068853
1225,Canada,CAN,2036,127.58360477342207
1226,Canada,CAN,2037,127.9272001620917
1227,Canada,CAN,2038,128.25805436328125
1228,Canada,CAN,2039,128.57686376954877
1229,Canada,CAN,2040,128.88427489012412
1230,Canada,CAN,2041,129.19050520234242
1231,Canada,CAN,2042,129.48597166474661
1232,Canada,CAN,2043,129.77123240352356
1233,Canada,CAN,2044,130.04680758660854
1234,Canada,CAN,2045,130.31318259889565
1235,Canada,CAN,2046,130.56124514892798
1236,Canada,CAN,2047,130.80139690139538
1237,Canada,CAN,2048,131.0340105487146
1238,Canada,CAN,2049,131.25943572138507
1239,Canada,CAN,2050,131.47800074558452
1249,Central African Republic,CAF,2020,0.0
1250,Central African Republic,CAF,2021,0.0
1251,Central African Republic,CAF,2022,0.0
1252,Central African Republic,CAF,2023,0.0
1253,Central African Republic,CAF,2024,0.0
1254,Central African Republic,CAF,2025,0.0
1255,Central African Republic,CAF,2026,0.0
1256,Central African Republic,CAF,2027,0.0
1257,Central African Republic,CAF,2028,0.0
1258,Central African Republic,CAF,2029,0.0
1259,Central African Republic,CAF,2030,0.0
1260,Central African Republic,CAF,2031,0.0
1261,Central African Republic,CAF,2032,0.0
1262,Central African Republic,CAF,2033,0.0
1263,Central African Republic,CAF,2034,0.0
1264,Central African Republic,CAF,2035,0.0
1265,Central African Republic,CAF,2036,0.0
1266,Central African Republic,CAF,2037,0.0
1267,Central African Republic,CAF,2038,0.0
1268,Central African Republic,CAF,2039,0.0
1269,Central African Republic,CAF,2040,0.0
1270,Central African Republic,CAF,2041,0.0
1271,Central African Republic,CAF,2042,0.0
1272,Central African Republic,CAF,2043,0.0
1273,Central African Republic,CAF,2044,0.0
1274,Central African Republic,CAF,2045,0.0
1275,Central African Republic,CAF,2046,0.0
1276,Central African Republic,CAF,2047,0.0
1277,Central African Republic,CAF,2048,0.0
1278,Central African Republic,CAF,2049,0.0
1279,Central African Republic,CAF,2050,0.0
1289,Chad,TCD,2020,0.0
1290,Chad,TCD,2021,0.0
1291,Chad,TCD,2022,0.0
1292,Chad,TCD,2023,0.0
1293,Chad,TCD,2024,0.0
1294,Chad,TCD,2025,0.0
1295,Chad,TCD,2026,0.0
1296,Chad,TCD,2027,0.0
1297,Chad,TCD,2028,0.0
1298,Chad,TCD,2029,0.0
1299,Chad,TCD,2030,0.0
1300,Chad,TCD,2031,0.0
1301,Chad,TCD,2032,0.0
1302,Chad,TCD,2033,0.0
1303,Chad,TCD,2034,0.0
1304,Chad,TCD,2035,0.0
1305,Chad,TCD,2036,0.0
1306,Chad,TCD,2037,0.0
1307,Chad,TCD,2038,0.0
1308,Chad,TCD,2039,0.0
1309,Chad,TCD,2040,0.0
1310,Chad,TCD,2041,0.0
1311,Chad,TCD,2042,0.0
1312,Chad,TCD,2043,0.0
1313,Chad,TCD,2044,0.0
1314,Chad,TCD,2045,0.0
1315,Chad,TCD,2046,0.0
1316,Chad,TCD,2047,0.0
1317,Chad,TCD,2048,0.0
1318,Chad,TCD,2049,0.0
1319,Chad,TCD,2050,0.0
1329,Chile,CHL,2020,40.03383259829106
1330,Chile,CHL,2021,45.006662354669494
1331,Chile,CHL,2022,47.0323073284163
1332,Chile,CHL,2023,48.944808376471904
1333,Chile,CHL,2024,50.75394462834511
1334,Chile,CHL,2025,52.4683447467225
1335,Chile,CHL,2026,55.652945018359894
1336,Chile,CHL,2027,58.60312609195538
1337,Chile,CHL,2028,61.345331212310796
1338,Chile,CHL,2029,63.901930300067086
1339,Chile,CHL,2030,66.29201936340593
1340,Chile,CHL,2031,68.59804164279986
1341,Chile,CHL,2032,70.76630126879637
1342,Chile,CHL,2033,72.80920877548282
1343,Chile,CHL,2034,74.73766861013875
1344,Chile,CHL,2035,76.56131039828425
1345,Chile,CHL,2036,78.48378797431562
1346,Chile,CHL,2037,80.30351646031096
1347,Chile,CHL,2038,82.02868865724093
1348,Chile,CHL,2039,83.66662712653053
1349,Chile,CHL,2040,85.22390005481468
1350,Chile,CHL,2041,86.86392247300576
1351,Chile,CHL,2042,88.42399767057324
1352,Chile,CHL,2043,89.90990355448162
1353,Chile,CHL,2044,91.32686593598376
1354,Chile,CHL,2045,92.67962412986876
1355,Chile,CHL,2046,94.03666059697912
1356,Chile,CHL,2047,95.33546687693155
1357,Chile,CHL,2048,96.57973919754362
1358,Chile,CHL,2049,97.77286460727527
1359,Chile,CHL,2050,98.91795299972553
1369,China,CHN,2020,103.81129585835987
1370,China,CHN,2021,107.87074000941537
1371,China,CHN,2022,109.75712641615657
1372,China,CHN,2023,111.21669506504854
1373,China,CHN,2024,112.32662470595349
1374,China,CHN,2025,113.14837870107762
1375,China,CHN,2026,113.688734985464
1376,China,CHN,2027,114.03658528407902
1377,China,CHN,2028,114.22198585527666
1378,China,CHN,2029,114.26993747898359
1379,China,CHN,2030,114.2013546944519
1380,China,CHN,2031,113.85880017820368
1381,China,CHN,2032,113.44491796771369
1382,China,CHN,2033,112.96834919649332
1383,China,CHN,2034,112.4366851326713
1384,China,CHN,2035,111.85661266924508
1385,China,CHN,2036,111.21444456102674
1386,China,CHN,2037,110.53557812428221
1387,China,CHN,2038,109.82371052068468
1388,China,CHN,2039,109.08218655145055
1389,China,CHN,2040,108.31403702799358
1390,China,CHN,2041,107.54531443154445
1391,China,CHN,2042,106.75452589245427
1392,China,CHN,2043,105.94347344411256
1393,China,CHN,2044,105.11382356663772
1394,China,CHN,2045,104.2671189435145
1395,China,CHN,2046,103.37073929935555
1396,China,CHN,2047,102.45729775009207
1397,China,CHN,2048,101.52752995166713
1398,China,CHN,2049,100.5821344332355
1399,China,CHN,2050,99.62177489587069
1409,Colombia,COL,2020,14.219591031218075
1410,Colombia,COL,2021,13.40449637804533
1411,Colombia,COL,2022,15.408222703378433
1412,Colombia,COL,2023,17.187768245256407
1413,Colombia,COL,2024,18.76665594387183
1414,Colombia,COL,2025,20.165613976983753
1415,Colombia,COL,2026,22.75798766722738
1416,Colombia,COL,2027,25.071414690516374
1417,Colombia,COL,2028,27.144597136957245
1418,Colombia,COL,2029,29.009742245104125
1419,Colombia,COL,2030,30.693829100572128
1420,Colombia,COL,2031,32.658872234083944
1421,Colombia,COL,2032,34.44640744188529
1422,Colombia,COL,2033,36.07865117007781
1423,Colombia,COL,2034,37.5743395737892
1424,Colombia,COL,2035,38.94937450259772
1425,Colombia,COL,2036,40.64845813488377
1426,Colombia,COL,2037,42.22176917475735
1427,Colombia,COL,2038,43.68290930622112
1428,Colombia,COL,2039,45.04357133801155
1429,Colombia,COL,2040,46.31386495763327
1430,Colombia,COL,2041,47.83112118231406
1431,Colombia,COL,2042,49.253495489555576
1432,Colombia,COL,2043,50.58971094562962
1433,Colombia,COL,2044,51.84744134264844
1434,Colombia,COL,2045,53.03346615457398
1435,Colombia,COL,2046,54.470036211532346
1436,Colombia,COL,2047,55.82757900642538
1437,Colombia,COL,2048,57.1124058992158
1438,Colombia,COL,2049,58.330178252111786
1439,Colombia,COL,2050,59.48598826335871
1449,Comoros,COM,2020,0.0
1450,Comoros,COM,2021,0.0
1451,Comoros,COM,2022,0.0
1452,Comoros,COM,2023,0.0
1453,Comoros,COM,2024,0.0
1454,Comoros,COM,2025,0.0
1455,Comoros,COM,2026,0.0
1456,Comoros,COM,2027,0.0
1457,Comoros,COM,2028,0.0
1458,Comoros,COM,2029,0.0
1459,Comoros,COM,2030,0.0
1460,Comoros,COM,2031,0.0
1461,Comoros,COM,2032,0.0
1462,Comoros,COM,2033,0.0
1463,Comoros,COM,2034,0.0
1464,Comoros,COM,2035,0.0
1465,Comoros,COM,2036,0.0
1466,Comoros,COM,2037,0.0
1467,Comoros,COM,2038,0.0
1468,Comoros,COM,2039,0.0
1469,Comoros,COM,2040,0.0
1470,Comoros,COM,2041,0.0
1471,Comoros,COM,2042,0.0
1472,Comoros,COM,2043,0.0
1473,Comoros,COM,2044,0.0
1474,Comoros,COM,2045,0.0
1475,Comoros,COM,2046,0.0
1476,Comoros,COM,2047,0.0
1477,Comoros,COM,2048,0.0
1478,Comoros,COM,2049,0.0
1479,Comoros,COM,2050,0.0
1489,"Congo, Dem. Rep.",COD,2020,0.0
1490,"Congo, Dem. Rep.",COD,2021,0.0
1491,"Congo, Dem. Rep.",COD,2022,0.0
1492,"Congo, Dem. Rep.",COD,2023,0.0
1493,"Congo, Dem. Rep.",COD,2024,0.0
1494,"Congo, Dem. Rep.",COD,2025,0.0
1495,"Congo, Dem. Rep.",COD,2026,0.0
1496,"Congo, Dem. Rep.",COD,2027,0.0
1497,"Congo, Dem. Rep.",COD,2028,0.0
1498,"Congo, Dem. Rep.",COD,2029,0.0
1499,"Congo, Dem. Rep.",COD,2030,0.0
1500,"Congo, Dem. Rep.",COD,2031,0.0
1501,"Congo, Dem. Rep.",COD,2032,0.0
1502,"Congo, Dem. Rep.",COD,2033,0.0
1503,"Congo, Dem. Rep.",COD,2034,0.0
1504,"Congo, Dem. Rep.",COD,2035,0.0
1505,"Congo, Dem. Rep.",COD,2036,0.0
1506,"Congo, Dem. Rep.",COD,2037,0.0
1507,"Congo, Dem. Rep.",COD,2038,0.0
1508,"Congo, Dem. Rep.",COD,2039,0.0
1509,"Congo, Dem. Rep.",COD,2040,0.0
1510,"Congo, Dem. Rep.",COD,2041,0.0
1511,"Congo, Dem. Rep.",COD,2042,0.0
1512,"Congo, Dem. Rep.",COD,2043,0.0
1513,"Congo, Dem. Rep.",COD,2044,0.0
1514,"Congo, Dem. Rep.",COD,2045,0.0
1515,"Congo, Dem. Rep.",COD,2046,0.0
1516,"Congo, Dem. Rep.",COD,2047,0.0
1517,"Congo, Dem. Rep.",COD,2048,0.0
1518,"Congo, Dem. Rep.",COD,2049,0.0
1519,"Congo, Dem. Rep.",COD,2050,0.0
1529,"Congo, Rep.",COG,2020,0.0
1530,"Congo, Rep.",COG,2021,0.0
1531,"Congo, Rep.",COG,2022,0.0
1532,"Congo, Rep.",COG,2023,0.0
1533,"Congo, Rep.",COG,2024,0.0
1534,"Congo, Rep.",COG,2025,0.0
1535,"Congo, Rep.",COG,2026,0.0
1536,"Congo, Rep.",COG,2027,0.0
1537,"Congo, Rep.",COG,2028,0.0
1538,"Congo, Rep.",COG,2029,0.0
1539,"Congo, Rep.",COG,2030,0.0
1540,"Congo, Rep.",COG,2031,0.0
1541,"Congo, Rep.",COG,2032,0.0
1542,"Congo, Rep.",COG,2033,0.0
1543,"Congo, Rep.",COG,2034,0.0
1544,"Congo, Rep.",COG,2035,0.0
1545,"Congo, Rep.",COG,2036,0.0
1546,"Congo, Rep.",COG,2037,0.0
1547,"Congo, Rep.",COG,2038,0.0
1548,"Congo, Rep.",COG,2039,0.0
1549,"Congo, Rep.",COG,2040,0.0
1550,"Congo, Rep.",COG,2041,0.0
1551,"Congo, Rep.",COG,2042,0.0
1552,"Congo, Rep.",COG,2043,0.0
1553,"Congo, Rep.",COG,2044,0.0
1554,"Congo, Rep.",COG,2045,0.0
1555,"Congo, Rep.",COG,2046,0.0
1556,"Congo, Rep.",COG,2047,0.0
1557,"Congo, Rep.",COG,2048,0.0
1558,"Congo, Rep.",COG,2049,0.0
1559,"Congo, Rep.",COG,2050,0.0
1569,Costa Rica,CRI,2020,0.0
1570,Costa Rica,CRI,2021,0.0
1571,Costa Rica,CRI,2022,0.0
1572,Costa Rica,CRI,2023,0.0
1573,Costa Rica,CRI,2024,0.0
1574,Costa Rica,CRI,2025,0.0
1575,Costa Rica,CRI,2026,0.0
1576,Costa Rica,CRI,2027,0.0
1577,Costa Rica,CRI,2028,0.0
1578,Costa Rica,CRI,2029,0.0
1579,Costa Rica,CRI,2030,0.0
1580,Costa Rica,CRI,2031,0.0
1581,Costa Rica,CRI,2032,0.0
1582,Costa Rica,CRI,2033,0.0
1583,Costa Rica,CRI,2034,0.0
1584,Costa Rica,CRI,2035,0.0
1585,Costa Rica,CRI,2036,0.0
1586,Costa Rica,CRI,2037,0.0
1587,Costa Rica,CRI,2038,0.0
1588,Costa Rica,CRI,2039,0.0
1589,Costa Rica,CRI,2040,0.0
1590,Costa Rica,CRI,2041,0.0
1591,Costa Rica,CRI,2042,0.0
1592,Costa Rica,CRI,2043,0.0
1593,Costa Rica,CRI,2044,0.0
1594,Costa Rica,CRI,2045,0.0
1595,Costa Rica,CRI,2046,0.0
1596,Costa Rica,CRI,2047,0.0
1597,Costa Rica,CRI,2048,0.0
1598,Costa Rica,CRI,2049,0.0
1599,Costa Rica,CRI,2050,5.826894505006061
1609,Cote d'Ivoire,CIV,2020,0.0
1610,Cote d'Ivoire,CIV,2021,0.0
1611,Cote d'Ivoire,CIV,2022,0.0
1612,Cote d'Ivoire,CIV,2023,0.0
1613,Cote d'Ivoire,CIV,2024,0.0
1614,Cote d'Ivoire,CIV,2025,0.0
1615,Cote d'Ivoire,CIV,2026,0.0
1616,Cote d'Ivoire,CIV,2027,0.0
1617,Cote d'Ivoire,CIV,2028,0.0
1618,Cote d'Ivoire,CIV,2029,0.0
1619,Cote d'Ivoire,CIV,2030,0.0
1620,Cote d'Ivoire,CIV,2031,0.0
1621,Cote d'Ivoire,CIV,2032,0.0
1622,Cote d'Ivoire,CIV,2033,0.0
1623,Cote d'Ivoire,CIV,2034,0.0
1624,Cote d'Ivoire,CIV,2035,0.0
1625,Cote d'Ivoire,CIV,2036,0.0
1626,Cote d'Ivoire,CIV,2037,0.0
1627,Cote d'Ivoire,CIV,2038,0.0
1628,Cote d'Ivoire,CIV,2039,0.0
1629,Cote d'Ivoire,CIV,2040,0.0
1630,Cote d'Ivoire,CIV,2041,0.0
1631,Cote d'Ivoire,CIV,2042,0.0
1632,Cote d'Ivoire,CIV,2043,0.0
1633,Cote d'Ivoire,CIV,2044,0.0
1634,Cote d'Ivoire,CIV,2045,0.0
1635,Cote d'Ivoire,CIV,2046,8.477515650914627
1636,Cote d'Ivoire,CIV,2047,18.828552816830996
1637,Cote d'Ivoire,CIV,2048,27.855058462119597
1638,Cote d'Ivoire,CIV,2049,35.770069386495024
1639,Cote d'Ivoire,CIV,2050,42.745333495123255
1649,Croatia,HRV,2020,0.0
1650,Croatia,HRV,2021,0.0
1651,Croatia,HRV,2022,0.0
1652,Croatia,HRV,2023,0.0
1653,Croatia,HRV,2024,0.0
1654,Croatia,HRV,2025,0.0
1655,Croatia,HRV,2026,0.0
1656,Croatia,HRV,2027,0.0
1657,Croatia,HRV,2028,0.0
1658,Croatia,HRV,2029,0.0
1659,Croatia,HRV,2030,0.0
1660,Croatia,HRV,2031,0.0
1661,Croatia,HRV,2032,0.0
1662,Croatia,HRV,2033,0.0
1663,Croatia,HRV,2034,0.0
1664,Croatia,HRV,2035,0.0
1665,Croatia,HRV,2036,0.0
1666,Croatia,HRV,2037,0.0
1667,Croatia,HRV,2038,0.0
1668,Croatia,HRV,2039,0.0
1669,Croatia,HRV,2040,0.0
1670,Croatia,HRV,2041,0.0
1671,Croatia,HRV,2042,0.0
1672,Croatia,HRV,2043,2.270430355203642
1673,Croatia,HRV,2044,5.483370762856357
1674,Croatia,HRV,2045,8.596268931376985
1675,Croatia,HRV,2046,11.383205281136533
1676,Croatia,HRV,2047,14.09173743988662
1677,Croatia,HRV,2048,16.724587118669604
1678,Croatia,HRV,2049,19.28436100539316
1679,Croatia,HRV,2050,21.773556527900706
1689,Cuba,CUB,2020,0.0
1690,Cuba,CUB,2021,0.0
1691,Cuba,CUB,2022,0.0
1692,Cuba,CUB,2023,0.0
1693,Cuba,CUB,2024,0.0
1694,Cuba,CUB,2025,0.0
1695,Cuba,CUB,2026,0.0
1696,Cuba,CUB,2027,0.0
1697,Cuba,CUB,2028,0.0
1698,Cuba,CUB,2029,0.0
1699,Cuba,CUB,2030,0.0
1700,Cuba,CUB,2031,0.0
1701,Cuba,CUB,2032,0.0
1702,Cuba,CUB,2033,0.0
1703,Cuba,CUB,2034,0.0
1704,Cuba,CUB,2035,0.0
1705,Cuba,CUB,2036,0.0
1706,Cuba,CUB,2037,0.0
1707,Cuba,CUB,2038,0.0
1708,Cuba,CUB,2039,0.0
1709,Cuba,CUB,2040,0.0
1710,Cuba,CUB,2041,0.0
1711,Cuba,CUB,2042,0.0
1712,Cuba,CUB,2043,0.0
1713,Cuba,CUB,2044,0.0
1714,Cuba,CUB,2045,0.0
1715,Cuba,CUB,2046,0.0
1716,Cuba,CUB,2047,0.0
1717,Cuba,CUB,2048,0.0
1718,Cuba,CUB,2049,0.0
1719,Cuba,CUB,2050,1.5746851382318812
1729,Cyprus,CYP,2020,0.0
1730,Cyprus,CYP,2021,0.0
1731,Cyprus,CYP,2022,0.0
1732,Cyprus,CYP,2023,0.0
1733,Cyprus,CYP,2024,0.0
1734,Cyprus,CYP,2025,0.0
1735,Cyprus,CYP,2026,0.0
1736,Cyprus,CYP,2027,0.0
1737,Cyprus,CYP,2028,0.0
1738,Cyprus,CYP,2029,0.0
1739,Cyprus,CYP,2030,0.0
1740,Cyprus,CYP,2031,0.0
1741,Cyprus,CYP,2032,0.0
1742,Cyprus,CYP,2033,0.0
1743,Cyprus,CYP,2034,0.0
1744,Cyprus,CYP,2035,0.0
1745,Cyprus,CYP,2036,0.0
