,Nation,iso_code3,Year,consumpinit_scoe_tj_per_mmmgdp_other_se_elec_appliances
904,Brazil,BRA,2035,15.948726711579853
905,Brazil,BRA,2036,16.216006725387714
906,Brazil,BRA,2037,16.471446996303563
907,Brazil,BRA,2038,16.71583713055462
908,Brazil,BRA,2039,16.94989618795382
909,Brazil,BRA,2040,17.174280594767268
910,Brazil,BRA,2041,17.394566641764374
911,Brazil,BRA,2042,17.605914118084947
912,Brazil,BRA,2043,17.808870928264216
913,Brazil,BRA,2044,18.003939817262864
914,Brazil,BRA,2045,18.19158306140136
915,Brazil,BRA,2046,18.373313772227675
916,Brazil,BRA,2047,18.548402139633094
917,Brazil,BRA,2048,18.71721611905571
918,Brazil,BRA,2049,18.88009615057273
919,Brazil,BRA,2050,19.03735776325397
929,Brunei Darussalam,BRN,2020,0.0
930,Brunei Darussalam,BRN,2021,0.0
931,Brunei Darussalam,BRN,2022,0.0
932,Brunei Darussalam,BRN,2023,0.0
933,Brunei Darussalam,BRN,2024,0.0
934,Brunei Darussalam,BRN,2025,0.0
935,Brunei Darussalam,BRN,2026,0.0
936,Brunei Darussalam,BRN,2027,0.0
937,Brunei Darussalam,BRN,2028,0.0
938,Brunei Darussalam,BRN,2029,0.0
939,Brunei Darussalam,BRN,2030,0.0
940,Brunei Darussalam,BRN,2031,0.0
941,Brunei Darussalam,BRN,2032,0.0
942,Brunei Darussalam,BRN,2033,0.0
943,Brunei Darussalam,BRN,2034,0.0
944,Brunei Darussalam,BRN,2035,0.0
945,Brunei Darussalam,BRN,2036,0.0
946,Brunei Darussalam,BRN,2037,0.0
947,Brunei Darussalam,BRN,2038,0.0
948,Brunei Darussalam,BRN,2039,0.0
949,Brunei Darussalam,BRN,2040,0.0
950,Brunei Darussalam,BRN,2041,0.0
951,Brunei Darussalam,BRN,2042,0.0
952,Brunei Darussalam,BRN,2043,0.0
953,Brunei Darussalam,BRN,2044,0.0
954,Brunei Darussalam,BRN,2045,0.0
955,Brunei Darussalam,BRN,2046,0.0
956,Brunei Darussalam,BRN,2047,0.0
957,Brunei Darussalam,BRN,2048,0.0
958,Brunei Darussalam,BRN,2049,0.0
959,Brunei Darussalam,BRN,2050,0.0
969,Bulgaria,BGR,2020,0.0
970,Bulgaria,BGR,2021,0.0
971,Bulgaria,BGR,2022,0.0
972,Bulgaria,BGR,2023,0.0
973,Bulgaria,BGR,2024,0.0
974,Bulgaria,BGR,2025,0.0
975,Bulgaria,BGR,2026,0.0
976,Bulgaria,BGR,2027,0.0
977,Bulgaria,BGR,2028,0.11546183836755422
978,Bulgaria,BGR,2029,0.39279739547149956
979,Bulgaria,BGR,2030,0.6854979554397531
980,Bulgaria,BGR,2031,0.9745091651290345
981,Bulgaria,BGR,2032,1.2707422493795788
982,Bulgaria,BGR,2033,1.5718079369684341
983,Bulgaria,BGR,2034,1.8757512932496927
984,Bulgaria,BGR,2035,2.1809733029091207
985,Bulgaria,BGR,2036,2.465012856825843
986,Bulgaria,BGR,2037,2.7481817123393557
987,Bulgaria,BGR,2038,3.029768440820292
988,Bulgaria,BGR,2039,3.3091879552409584
989,Bulgaria,BGR,2040,3.585961426773825
990,Bulgaria,BGR,2041,3.8343886189584073
991,Bulgaria,BGR,2042,4.080142601534532
992,Bulgaria,BGR,2043,4.323030176912232
993,Bulgaria,BGR,2044,4.56289507556254
994,Bulgaria,BGR,2045,4.79961277300328
995,Bulgaria,BGR,2046,5.018306907267506
996,Bulgaria,BGR,2047,5.234128624032752
997,Bulgaria,BGR,2048,5.447031565392812
998,Bulgaria,BGR,2049,5.656982815500091
999,Bulgaria,BGR,2050,5.863961117999229
1009,Burkina Faso,BFA,2020,0.0
1010,Burkina Faso,BFA,2021,0.0
1011,Burkina Faso,BFA,2022,0.0
1012,Burkina Faso,BFA,2023,0.0
1013,Burkina Faso,BFA,2024,0.0
1014,Burkina Faso,BFA,2025,0.0
1015,Burkina Faso,BFA,2026,0.0
1016,Burkina Faso,BFA,2027,0.0
1017,Burkina Faso,BFA,2028,0.0
1018,Burkina Faso,BFA,2029,0.0
1019,Burkina Faso,BFA,2030,0.0
1020,Burkina Faso,BFA,2031,0.0
1021,Burkina Faso,BFA,2032,0.0
1022,Burkina Faso,BFA,2033,0.0
1023,Burkina Faso,BFA,2034,0.0
1024,Burkina Faso,BFA,2035,0.0
1025,Burkina Faso,BFA,2036,0.0
1026,Burkina Faso,BFA,2037,0.0
1027,Burkina Faso,BFA,2038,0.0
1028,Burkina Faso,BFA,2039,0.0
1029,Burkina Faso,BFA,2040,0.0
1030,Burkina Faso,BFA,2041,0.0
1031,Burkina Faso,BFA,2042,0.0
1032,Burkina Faso,BFA,2043,0.0
1033,Burkina Faso,BFA,2044,0.0
1034,Burkina Faso,BFA,2045,0.0
1035,Burkina Faso,BFA,2046,0.0
1036,Burkina Faso,BFA,2047,0.0
1037,Burkina Faso,BFA,2048,0.0
1038,Burkina Faso,BFA,2049,0.0
1039,Burkina Faso,BFA,2050,0.0
1049,Burundi,BDI,2020,0.0
1050,Burundi,BDI,2021,0.0
1051,Burundi,BDI,2022,0.0
1052,Burundi,BDI,2023,0.0
1053,Burundi,BDI,2024,0.0
1054,Burundi,BDI,2025,0.0
1055,Burundi,BDI,2026,0.0
1056,Burundi,BDI,2027,0.0
1057,Burundi,BDI,2028,0.0
1058,Burundi,BDI,2029,0.0
1059,Burundi,BDI,2030,0.0
1060,Burundi,BDI,2031,0.0
1061,Burundi,BDI,2032,0.0
1062,Burundi,BDI,2033,0.0
1063,Burundi,BDI,2034,0.0
1064,Burundi,BDI,2035,0.0
1065,Burundi,BDI,2036,0.0
1066,Burundi,BDI,2037,0.0
1067,Burundi,BDI,2038,0.0
1068,Burundi,BDI,2039,0.0
1069,Burundi,BDI,2040,0.0
1070,Burundi,BDI,2041,0.0
1071,Burundi,BDI,2042,0.0
1072,Burundi,BDI,2043,0.0
1073,Burundi,BDI,2044,0.0
1074,Burundi,BDI,2045,0.0
1075,Burundi,BDI,2046,0.0
1076,Burundi,BDI,2047,0.0
1077,Burundi,BDI,2048,0.0
1078,Burundi,BDI,2049,0.0
1079,Burundi,BDI,2050,0.0
1089,Cabo Verde,CPV,2020,0.0
1090,Cabo Verde,CPV,2021,0.0
1091,Cabo Verde,CPV,2022,0.0
1092,Cabo Verde,CPV,2023,0.0
1093,Cabo Verde,CPV,2024,0.0
1094,Cabo Verde,CPV,2025,0.0
1095,Cabo Verde,CPV,2026,0.0
1096,Cabo Verde,CPV,2027,0.0
1097,Cabo Verde,CPV,2028,0.0
1098,Cabo Verde,CPV,2029,0.0
1099,Cabo Verde,CPV,2030,0.0
1100,Cabo Verde,CPV,2031,0.0
1101,Cabo Verde,CPV,2032,0.0
1102,Cabo Verde,CPV,2033,0.0
1103,Cabo Verde,CPV,2034,0.0
1104,Cabo Verde,CPV,2035,0.0
1105,Cabo Verde,CPV,2036,0.0
1106,Cabo Verde,CPV,2037,0.0
1107,Cabo Verde,CPV,2038,0.0
1108,Cabo Verde,CPV,2039,0.0
1109,Cabo Verde,CPV,2040,0.0
1110,Cabo Verde,CPV,2041,0.0
1111,Cabo Verde,CPV,2042,0.0
1112,Cabo Verde,CPV,2043,0.0
1113,Cabo Verde,CPV,2044,0.0
1114,Cabo Verde,CPV,2045,0.0
1115,Cabo Verde,CPV,2046,0.0
1116,Cabo Verde,CPV,2047,0.0
1117,Cabo Verde,CPV,2048,0.0
1118,Cabo Verde,CPV,2049,0.0
1119,Cabo Verde,CPV,2050,0.0
1129,Cambodia,KHM,2020,0.0
1130,Cambodia,KHM,2021,0.0
1131,Cambodia,KHM,2022,0.0
1132,Cambodia,KHM,2023,0.0
1133,Cambodia,KHM,2024,0.0
1134,Cambodia,KHM,2025,0.0
1135,Cambodia,KHM,2026,0.0
1136,Cambodia,KHM,2027,0.0
1137,Cambodia,KHM,2028,0.0
1138,Cambodia,KHM,2029,0.0
1139,Cambodia,KHM,2030,0.0
1140,Cambodia,KHM,2031,0.0
1141,Cambodia,KHM,2032,0.0
1142,Cambodia,KHM,2033,0.0
1143,Cambodia,KHM,2034,0.0
1144,Cambodia,KHM,2035,0.0
1145,Cambodia,KHM,2036,0.0
1146,Cambodia,KHM,2037,0.0
1147,Cambodia,KHM,2038,0.0
1148,Cambodia,KHM,2039,0.0
1149,Cambodia,KHM,2040,0.0
1150,Cambodia,KHM,2041,0.0
1151,Cambodia,KHM,2042,0.0
1152,Cambodia,KHM,2043,0.0
1153,Cambodia,KHM,2044,0.0
1154,Cambodia,KHM,2045,0.0
1155,Cambodia,KHM,2046,0.0
1156,Cambodia,KHM,2047,0.0
1157,Cambodia,KHM,2048,0.0
1158,Cambodia,KHM,2049,0.1874283330749308
1159,Cambodia,KHM,2050,0.5636078071042732
1169,Cameroon,CMR,2020,0.0
1170,Cameroon,CMR,2021,0.0
1171,Cameroon,CMR,2022,0.0
1172,Cameroon,CMR,2023,0.0
1173,Cameroon,CMR,2024,0.0
1174,Cameroon,CMR,2025,0.0
1175,Cameroon,CMR,2026,0.0
1176,Cameroon,CMR,2027,0.0
1177,Cameroon,CMR,2028,0.0
1178,Cameroon,CMR,2029,0.0
1179,Cameroon,CMR,2030,0.0
1180,Cameroon,CMR,2031,0.0
1181,Cameroon,CMR,2032,0.0
1182,Cameroon,CMR,2033,0.0
1183,Cameroon,CMR,2034,0.0
1184,Cameroon,CMR,2035,0.0
1185,Cameroon,CMR,2036,0.0
1186,Cameroon,CMR,2037,0.0
1187,Cameroon,CMR,2038,0.0
1188,Cameroon,CMR,2039,0.0
1189,Cameroon,CMR,2040,0.0
1190,Cameroon,CMR,2041,0.0
1191,Cameroon,CMR,2042,0.0
1192,Cameroon,CMR,2043,0.0
1193,Cameroon,CMR,2044,0.0
1194,Cameroon,CMR,2045,0.0
1195,Cameroon,CMR,2046,0.0
1196,Cameroon,CMR,2047,0.0
1197,Cameroon,CMR,2048,0.0
1198,Cameroon,CMR,2049,0.0
1199,Cameroon,CMR,2050,0.0
1209,Canada,CAN,2020,17.013293691797315
1210,Canada,CAN,2021,17.11357452779044
1211,Canada,CAN,2022,17.186435053161688
1212,Canada,CAN,2023,17.256786655290988
1213,Canada,CAN,2024,17.32475647376679
1214,Canada,CAN,2025,17.390463218753727
1215,Canada,CAN,2026,17.4683923871929
1216,Canada,CAN,2027,17.54347820718472
1217,Canada,CAN,2028,17.615873243903927
1218,Canada,CAN,2029,17.685719359003446
1219,Canada,CAN,2030,17.753148631293524
1220,Canada,CAN,2031,17.82972473385217
1221,Canada,CAN,2032,17.90346859784994
1222,Canada,CAN,2033,17.974534291939666
1223,Canada,CAN,2034,18.043064924734196
1224,Canada,CAN,2035,18.10919360090868
1225,Canada,CAN,2036,18.180141815288327
1226,Canada,CAN,2037,18.24851040955799
1227,Canada,CAN,2038,18.314437414112206
1228,Canada,CAN,2039,18.37805119511577
1229,Canada,CAN,2040,18.439471284773266
1230,Canada,CAN,2041,18.500672661203165
1231,Canada,CAN,2042,18.559797446653448
1232,Canada,CAN,2043,18.616949475483572
1233,Canada,CAN,2044,18.672225779257296
1234,Canada,CAN,2045,18.725717134343796
1235,Canada,CAN,2046,18.77685628373864
1236,Canada,CAN,2047,18.826421435485955
1237,Canada,CAN,2048,18.874484101128953
1238,Canada,CAN,2049,18.921111528309833
1239,Canada,CAN,2050,18.966367013632766
1249,Central African Republic,CAF,2020,0.0
1250,Central African Republic,CAF,2021,0.0
1251,Central African Republic,CAF,2022,0.0
1252,Central African Republic,CAF,2023,0.0
1253,Central African Republic,CAF,2024,0.0
1254,Central African Republic,CAF,2025,0.0
1255,Central African Republic,CAF,2026,0.0
1256,Central African Republic,CAF,2027,0.0
1257,Central African Republic,CAF,2028,0.0
1258,Central African Republic,CAF,2029,0.0
1259,Central African Republic,CAF,2030,0.0
1260,Central African Republic,CAF,2031,0.0
1261,Central African Republic,CAF,2032,0.0
1262,Central African Republic,CAF,2033,0.0
1263,Central African Republic,CAF,2034,0.0
1264,Central African Republic,CAF,2035,0.0
1265,Central African Republic,CAF,2036,0.0
1266,Central African Republic,CAF,2037,0.0
1267,Central African Republic,CAF,2038,0.0
1268,Central African Republic,CAF,2039,0.0
1269,Central African Republic,CAF,2040,0.0
1270,Central African Republic,CAF,2041,0.0
1271,Central African Republic,CAF,2042,0.0
1272,Central African Republic,CAF,2043,0.0
1273,Central African Republic,CAF,2044,0.0
1274,Central African Republic,CAF,2045,0.0
1275,Central African Republic,CAF,2046,0.0
1276,Central African Republic,CAF,2047,0.0
1277,Central African Republic,CAF,2048,0.0
1278,Central African Republic,CAF,2049,0.0
1279,Central African Republic,CAF,2050,0.0
1289,Chad,TCD,2020,0.0
1290,Chad,TCD,2021,0.0
1291,Chad,TCD,2022,0.0
1292,Chad,TCD,2023,0.0
1293,Chad,TCD,2024,0.0
1294,Chad,TCD,2025,0.0
1295,Chad,TCD,2026,0.0
1296,Chad,TCD,2027,0.0
1297,Chad,TCD,2028,0.0
1298,Chad,TCD,2029,0.0
1299,Chad,TCD,2030,0.0
1300,Chad,TCD,2031,0.0
1301,Chad,TCD,2032,0.0
1302,Chad,TCD,2033,0.0
1303,Chad,TCD,2034,0.0
1304,Chad,TCD,2035,0.0
1305,Chad,TCD,2036,0.0
1306,Chad,TCD,2037,0.0
1307,Chad,TCD,2038,0.0
1308,Chad,TCD,2039,0.0
1309,Chad,TCD,2040,0.0
1310,Chad,TCD,2041,0.0
1311,Chad,TCD,2042,0.0
1312,Chad,TCD,2043,0.0
1313,Chad,TCD,2044,0.0
1314,Chad,TCD,2045,0.0
1315,Chad,TCD,2046,0.0
1316,Chad,TCD,2047,0.0
1317,Chad,TCD,2048,0.0
1318,Chad,TCD,2049,0.0
1319,Chad,TCD,2050,0.0
1329,Chile,CHL,2020,4.623899000233373
1330,Chile,CHL,2021,5.195425296614261
1331,Chile,CHL,2022,5.518004115955056
1332,Chile,CHL,2023,5.8295182318860705
1333,Chile,CHL,2024,6.13037893959465
1334,Chile,CHL,2025,6.421001419444332
1335,Chile,CHL,2026,6.914522572509629
1336,Chile,CHL,2027,7.379779130668115
1337,Chile,CHL,2028,7.81889235852706
1338,Chile,CHL,2029,8.23382662091853
1339,Chile,CHL,2030,8.626389655618226
1340,Chile,CHL,2031,9.002124353501806
1341,Chile,CHL,2032,9.358559180855112
1342,Chile,CHL,2033,9.697082095545662
1343,Chile,CHL,2034,10.018961093570903
1344,Chile,CHL,2035,10.32535486018542
1345,Chile,CHL,2036,10.639763818483194
1346,Chile,CHL,2037,10.93884489341021
1347,Chile,CHL,2038,11.223669522052093
1348,Chile,CHL,2039,11.495214759095356
1349,Chile,CHL,2040,11.754372889788703
1350,Chile,CHL,2041,12.019501118734501
1351,Chile,CHL,2042,12.272417360174423
1352,Chile,CHL,2043,12.51393736335167
1353,Chile,CHL,2044,12.744806932528318
1354,Chile,CHL,2045,12.965709093129323
1355,Chile,CHL,2046,13.181062588696726
1356,Chile,CHL,2047,13.387497086981949
1357,Chile,CHL,2048,13.585552148723158
1358,Chile,CHL,2049,13.775725029869667
1359,Chile,CHL,2050,13.958474700610585
1369,China,CHN,2020,10.634987316325855
1370,China,CHN,2021,11.509881925543556
1371,China,CHN,2022,12.112006050492532
1372,China,CHN,2023,12.675755904568016
1373,China,CHN,2024,13.205476481743295
1374,China,CHN,2025,13.704788678639808
1375,China,CHN,2026,14.170925752104507
1376,China,CHN,2027,14.614593916746848
1377,China,CHN,2028,15.037717803086418
1378,China,CHN,2029,15.441973704828843
1379,China,CHN,2030,15.828831927920328
1380,China,CHN,2031,16.17010528808847
1381,China,CHN,2032,16.501569057402886
1382,China,CHN,2033,16.823774872021744
1383,China,CHN,2034,17.137223945714297
1384,China,CHN,2035,17.442373364210162
1385,China,CHN,2036,17.7272485564007
1386,China,CHN,2037,18.006529036101426
1387,China,CHN,2038,18.280446664842756
1388,China,CHN,2039,18.54921675547318
1389,China,CHN,2040,18.813039715234037
1390,China,CHN,2041,19.06026076771061
1391,China,CHN,2042,19.304134066754223
1392,China,CHN,2043,19.54476569808535
1393,China,CHN,2044,19.782255610947757
1394,China,CHN,2045,20.01669811435509
1395,China,CHN,2046,20.23210544656832
1396,China,CHN,2047,20.44643092306445
1397,China,CHN,2048,20.65970618484368
1398,China,CHN,2049,20.871961313915428
1399,China,CHN,2050,21.083224929689052
1409,Colombia,COL,2020,2.2275754620875587
1410,Colombia,COL,2021,2.2416746155198752
1411,Colombia,COL,2022,2.6848001889517703
1412,Colombia,COL,2023,3.11702451389405
1413,Colombia,COL,2024,3.5385475200086174
1414,Colombia,COL,2025,3.9495924389469885
1415,Colombia,COL,2026,4.594320610956417
1416,Colombia,COL,2027,5.205921274117226
1417,Colombia,COL,2028,5.786486372022317
1418,Colombia,COL,2029,6.338007189239714
1419,Colombia,COL,2030,6.862361717380964
1420,Colombia,COL,2031,7.443096981953851
1421,Colombia,COL,2032,7.9914131204829975
1422,Colombia,COL,2033,8.509784067862052
1423,Colombia,COL,2034,9.000464949216608
1424,Colombia,COL,2035,9.465510275973326
1425,Colombia,COL,2036,9.974258362744305
1426,Colombia,COL,2037,10.453146404232507
1427,Colombia,COL,2038,10.904669247763225
1428,Colombia,COL,2039,11.331060097364816
1429,Colombia,COL,2040,11.734322334913713
1430,Colombia,COL,2041,12.159208496887388
1431,Colombia,COL,2042,12.559451732083794
1432,Colombia,COL,2043,12.93712180191307
1433,Colombia,COL,2044,13.294064873879176
1434,Colombia,COL,2045,13.631932607481533
1435,Colombia,COL,2046,13.983472814259123
1436,Colombia,COL,2047,14.3151778849778
1437,Colombia,COL,2048,14.628684112613282
1438,Colombia,COL,2049,14.925452163138164
1439,Colombia,COL,2050,15.20679009475425
1449,Comoros,COM,2020,0.0
1450,Comoros,COM,2021,0.0
1451,Comoros,COM,2022,0.0
1452,Comoros,COM,2023,0.0
1453,Comoros,COM,2024,0.0
1454,Comoros,COM,2025,0.0
1455,Comoros,COM,2026,0.0
1456,Comoros,COM,2027,0.0
1457,Comoros,COM,2028,0.0
1458,Comoros,COM,2029,0.0
1459,Comoros,COM,2030,0.0
1460,Comoros,COM,2031,0.0
1461,Comoros,COM,2032,0.0
1462,Comoros,COM,2033,0.0
1463,Comoros,COM,2034,0.0
1464,Comoros,COM,2035,0.0
1465,Comoros,COM,2036,0.0
1466,Comoros,COM,2037,0.0
1467,Comoros,COM,2038,0.0
1468,Comoros,COM,2039,0.0
1469,Comoros,COM,2040,0.0
1470,Comoros,COM,2041,0.0
1471,Comoros,COM,2042,0.0
1472,Comoros,COM,2043,0.0
1473,Comoros,COM,2044,0.0
1474,Comoros,COM,2045,0.0
1475,Comoros,COM,2046,0.0
1476,Comoros,COM,2047,0.0
1477,Comoros,COM,2048,0.0
1478,Comoros,COM,2049,0.0
1479,Comoros,COM,2050,0.0
1489,"Congo, Dem. Rep.",COD,2020,0.0
1490,"Congo, Dem. Rep.",COD,2021,0.0
1491,"Congo, Dem. Rep.",COD,2022,0.0
1492,"Congo, Dem. Rep.",COD,2023,0.0
1493,"Congo, Dem. Rep.",COD,2024,0.0
1494,"Congo, Dem. Rep.",COD,2025,0.0
1495,"Congo, Dem. Rep.",COD,2026,0.0
1496,"Congo, Dem. Rep.",COD,2027,0.0
1497,"Congo, Dem. Rep.",COD,2028,0.0
1498,"Congo, Dem. Rep.",COD,2029,0.0
1499,"Congo, Dem. Rep.",COD,2030,0.0
1500,"Congo, Dem. Rep.",COD,2031,0.0
1501,"Congo, Dem. Rep.",COD,2032,0.0
1502,"Congo, Dem. Rep.",COD,2033,0.0
1503,"Congo, Dem. Rep.",COD,2034,0.0
1504,"Congo, Dem. Rep.",COD,2035,0.0
1505,"Congo, Dem. Rep.",COD,2036,0.0
1506,"Congo, Dem. Rep.",COD,2037,0.0
1507,"Congo, Dem. Rep.",COD,2038,0.0
1508,"Congo, Dem. Rep.",COD,2039,0.0
1509,"Congo, Dem. Rep.",COD,2040,0.0
1510,"Congo, Dem. Rep.",COD,2041,0.0
1511,"Congo, Dem. Rep.",COD,2042,0.0
1512,"Congo, Dem. Rep.",COD,2043,0.0
1513,"Congo, Dem. Rep.",COD,2044,0.0
1514,"Congo, Dem. Rep.",COD,2045,0.0
1515,"Congo, Dem. Rep.",COD,2046,0.0
1516,"Congo, Dem. Rep.",COD,2047,0.0
1517,"Congo, Dem. Rep.",COD,2048,0.0
1518,"Congo, Dem. Rep.",COD,2049,0.0
1519,"Congo, Dem. Rep.",COD,2050,0.0
1529,"Congo, Rep.",COG,2020,0.0
1530,"Congo, Rep.",COG,2021,0.0
1531,"Congo, Rep.",COG,2022,0.0
1532,"Congo, Rep.",COG,2023,0.0
1533,"Congo, Rep.",COG,2024,0.0
1534,"Congo, Rep.",COG,2025,0.0
1535,"Congo, Rep.",COG,2026,0.0
1536,"Congo, Rep.",COG,2027,0.0
1537,"Congo, Rep.",COG,2028,0.0
1538,"Congo, Rep.",COG,2029,0.0
1539,"Congo, Rep.",COG,2030,0.0
1540,"Congo, Rep.",COG,2031,0.0
1541,"Congo, Rep.",COG,2032,0.0
1542,"Congo, Rep.",COG,2033,0.0
1543,"Congo, Rep.",COG,2034,0.0
1544,"Congo, Rep.",COG,2035,0.0
1545,"Congo, Rep.",COG,2036,0.0
1546,"Congo, Rep.",COG,2037,0.0
1547,"Congo, Rep.",COG,2038,0.0
1548,"Congo, Rep.",COG,2039,0.0
1549,"Congo, Rep.",COG,2040,0.0
1550,"Congo, Rep.",COG,2041,0.0
1551,"Congo, Rep.",COG,2042,0.0
1552,"Congo, Rep.",COG,2043,0.0
1553,"Congo, Rep.",COG,2044,0.0
1554,"Congo, Rep.",COG,2045,0.0
1555,"Congo, Rep.",COG,2046,0.0
1556,"Congo, Rep.",COG,2047,0.0
1557,"Congo, Rep.",COG,2048,0.0
1558,"Congo, Rep.",COG,2049,0.0
1559,"Congo, Rep.",COG,2050,0.0
1569,Costa Rica,CRI,2020,0.0
1570,Costa Rica,CRI,2021,0.0
1571,Costa Rica,CRI,2022,0.0
1572,Costa Rica,CRI,2023,0.0
1573,Costa Rica,CRI,2024,0.0
1574,Costa Rica,CRI,2025,0.0
1575,Costa Rica,CRI,2026,0.0
1576,Costa Rica,CRI,2027,0.0
1577,Costa Rica,CRI,2028,0.0
1578,Costa Rica,CRI,2029,0.0
1579,Costa Rica,CRI,2030,0.0
1580,Costa Rica,CRI,2031,0.0
1581,Costa Rica,CRI,2032,0.0
1582,Costa Rica,CRI,2033,0.0
1583,Costa Rica,CRI,2034,0.0
1584,Costa Rica,CRI,2035,0.0
1585,Costa Rica,CRI,2036,0.0
1586,Costa Rica,CRI,2037,0.0
1587,Costa Rica,CRI,2038,0.0
1588,Costa Rica,CRI,2039,0.0
1589,Costa Rica,CRI,2040,0.0
1590,Costa Rica,CRI,2041,0.0
1591,Costa Rica,CRI,2042,0.0
1592,Costa Rica,CRI,2043,0.0
1593,Costa Rica,CRI,2044,0.0
1594,Costa Rica,CRI,2045,0.0
1595,Costa Rica,CRI,2046,0.0
1596,Costa Rica,CRI,2047,0.0
1597,Costa Rica,CRI,2048,0.0
1598,Costa Rica,CRI,2049,0.0
1599,Costa Rica,CRI,2050,0.10671202064637807
1609,Cote d'Ivoire,CIV,2020,0.0
1610,Cote d'Ivoire,CIV,2021,0.0
1611,Cote d'Ivoire,CIV,2022,0.0
1612,Cote d'Ivoire,CIV,2023,0.0
1613,Cote d'Ivoire,CIV,2024,0.0
1614,Cote d'Ivoire,CIV,2025,0.0
1615,Cote d'Ivoire,CIV,2026,0.0
1616,Cote d'Ivoire,CIV,2027,0.0
1617,Cote d'Ivoire,CIV,2028,0.0
1618,Cote d'Ivoire,CIV,2029,0.0
1619,Cote d'Ivoire,CIV,2030,0.0
1620,Cote d'Ivoire,CIV,2031,0.0
1621,Cote d'Ivoire,CIV,2032,0.0
1622,Cote d'Ivoire,CIV,2033,0.0
1623,Cote d'Ivoire,CIV,2034,0.0
1624,Cote d'Ivoire,CIV,2035,0.0
1625,Cote d'Ivoire,CIV,2036,0.0
1626,Cote d'Ivoire,CIV,2037,0.0
1627,Cote d'Ivoire,CIV,2038,0.0
1628,Cote d'Ivoire,CIV,2039,0.0
1629,Cote d'Ivoire,CIV,2040,0.0
1630,Cote d'Ivoire,CIV,2041,0.0
1631,Cote d'Ivoire,CIV,2042,0.0
1632,Cote d'Ivoire,CIV,2043,0.0
1633,Cote d'Ivoire,CIV,2044,0.0
1634,Cote d'Ivoire,CIV,2045,0.0
1635,Cote d'Ivoire,CIV,2046,0.5313746229133945
1636,Cote d'Ivoire,CIV,2047,1.2295744898169523
1637,Cote d'Ivoire,CIV,2048,1.8898449073073444
1638,Cote d'Ivoire,CIV,2049,2.5149944501007884
1639,Cote d'Ivoire,CIV,2050,3.1075985763212595
1649,Croatia,HRV,2020,0.0
1650,Croatia,HRV,2021,0.0
1651,Croatia,HRV,2022,0.0
1652,Croatia,HRV,2023,0.0
1653,Croatia,HRV,2024,0.0
1654,Croatia,HRV,2025,0.0
1655,Croatia,HRV,2026,0.0
1656,Croatia,HRV,2027,0.0
1657,Croatia,HRV,2028,0.0
1658,Croatia,HRV,2029,0.0
1659,Croatia,HRV,2030,0.0
1660,Croatia,HRV,2031,0.0
1661,Croatia,HRV,2032,0.0
1662,Croatia,HRV,2033,0.0
1663,Croatia,HRV,2034,0.0
1664,Croatia,HRV,2035,0.0
1665,Croatia,HRV,2036,0.0
1666,Croatia,HRV,2037,0.0
1667,Croatia,HRV,2038,0.0
1668,Croatia,HRV,2039,0.0
1669,Croatia,HRV,2040,0.0
1670,Croatia,HRV,2041,0.0
1671,Croatia,HRV,2042,0.0
1672,Croatia,HRV,2043,0.05589351558544106
1673,Croatia,HRV,2044,0.138742261494903
1674,Croatia,HRV,2045,0.22335692535347146
1675,Croatia,HRV,2046,0.3027951652862859
1676,Croatia,HRV,2047,0.3835007064323445
1677,Croatia,HRV,2048,0.46538274956886366
1678,Croatia,HRV,2049,0.5483553306054667
1679,Croatia,HRV,2050,0.6323370496637877
1689,Cuba,CUB,2020,0.0
1690,Cuba,CUB,2021,0.0
1691,Cuba,CUB,2022,0.0
1692,Cuba,CUB,2023,0.0
1693,Cuba,CUB,2024,0.0
1694,Cuba,CUB,2025,0.0
1695,Cuba,CUB,2026,0.0
1696,Cuba,CUB,2027,0.0
1697,Cuba,CUB,2028,0.0
1698,Cuba,CUB,2029,0.0
1699,Cuba,CUB,2030,0.0
1700,Cuba,CUB,2031,0.0
1701,Cuba,CUB,2032,0.0
1702,Cuba,CUB,2033,0.0
1703,Cuba,CUB,2034,0.0
1704,Cuba,CUB,2035,0.0
1705,Cuba,CUB,2036,0.0
1706,Cuba,CUB,2037,0.0
1707,Cuba,CUB,2038,0.0
1708,Cuba,CUB,2039,0.0
1709,Cuba,CUB,2040,0.0
1710,Cuba,CUB,2041,0.0
1711,Cuba,CUB,2042,0.0
1712,Cuba,CUB,2043,0.0
1713,Cuba,CUB,2044,0.0
1714,Cuba,CUB,2045,0.0
1715,Cuba,CUB,2046,0.0
1716,Cuba,CUB,2047,0.0
1717,Cuba,CUB,2048,0.0
1718,Cuba,CUB,2049,0.0
1719,Cuba,CUB,2050,0.058385293754989846
1729,Cyprus,CYP,2020,0.0
1730,Cyprus,CYP,2021,0.0
1731,Cyprus,CYP,2022,0.0
1732,Cyprus,CYP,2023,0.0
1733,Cyprus,CYP,2024,0.0
1734,Cyprus,CYP,2025,0.0
1735,Cyprus,CYP,2026,0.0
1736,Cyprus,CYP,2027,0.0
1737,Cyprus,CYP,2028,0.0
1738,Cyprus,CYP,2029,0.0
1739,Cyprus,CYP,2030,0.0
1740,Cyprus,CYP,2031,0.0
1741,Cyprus,CYP,2032,0.0
1742,Cyprus,CYP,2033,0.0
